GEOID,year,pop,foreign,ALAND,msaid,density
04013082018,2010,213.0,1286.0,1325956,38060,160.63881456096584
04013082018,2011,187,1159,1325956,38060,141.03032076479158
04013082018,2012,204.0,1092.0,1325956,38060,153.85125901613628
04013082018,2013,228.0,1171.0,1325956,38060,171.9514071356817
04013082018,2014,273.0,1276.0,1325956,38060,205.88918485982944
04013082018,2015,310.0,1295.0,1325956,38060,233.793579877462
04013082019,2010,118.0,227.0,1750466,38060,67.41062094322312
04013082019,2011,114,160,1750466,38060,65.12551514853759
04013082019,2012,165.0,150.0,1750466,38060,94.2606140307781
04013082019,2013,182.0,231.0,1750466,38060,103.9723136581916
04013082019,2014,216.0,232.0,1750466,38060,123.3957129130186
04013082019,2015,263.0,232.0,1750466,38060,150.24570600057356
04013082023,2010,266.0,588.0,3148715,38060,84.47890647454597
04013082023,2011,237,904,3148715,38060,75.26880012957668
04013082023,2012,266.0,824.0,3148715,38060,84.47890647454597
04013082023,2013,310.0,954.0,3148715,38060,98.45286092898215
04013082023,2014,361.0,871.0,3148715,38060,114.64994450116953
04013082023,2015,360.0,1139.0,3148715,38060,114.33235462720508
04013082024,2010,152.0,467.0,3195700,38060,47.563914009450194
04013082024,2011,114,235,3195700,38060,35.67293550708765
04013082024,2012,131.0,206.0,3195700,38060,40.99258378446037
04013082024,2013,193.0,280.0,3195700,38060,60.393653972525584
04013082024,2014,224.0,322.0,3195700,38060,70.09418906655819
04013082024,2015,256.0,301.0,3195700,38060,80.10764464749508
04013082026,2010,288.0,787.0,2533750,38060,113.66551554020721
04013082026,2011,260,688,2533750,38060,102.61470152935372
04013082026,2012,283.0,928.0,2533750,38060,111.69215589541194
04013082026,2013,295.0,738.0,2533750,38060,116.42821904292057
04013082026,2014,313.0,566.0,2533750,38060,123.53231376418354
04013082026,2015,337.0,637.0,2533750,38060,133.0044400592008
04013082027,2010,173.0,493.0,6227038,38060,27.78206909930532
04013082027,2011,176,652,6227038,38060,28.263839083686335
04013082027,2012,186.0,560.0,6227038,38060,29.86973903162306
04013082027,2013,208.0,633.0,6227038,38060,33.40271891708385
04013082027,2014,221.0,758.0,6227038,38060,35.49038884940159
04013082027,2015,266.0,710.0,6227038,38060,42.71693861511685
04013082028,2010,192.0,1696.0,1280712,38060,149.916608886307
04013082028,2011,173,1037,1280712,38060,135.08111113193286
04013082028,2012,223.0,1037.0,1280712,38060,174.12189469607532
04013082028,2013,250.0,1044.0,1280712,38060,195.20391782071223
04013082028,2014,241.0,967.0,1280712,38060,188.17657677916657
04013082028,2015,265.0,1209.0,1280712,38060,206.91615288995496
04013082203,2010,331.0,1119.0,5141206,38060,64.38178123965467
04013082203,2011,305,1081,5141206,38060,59.32460204862439
04013082203,2012,315.0,1547.0,5141206,38060,61.26967096825142
04013082203,2013,280.0,1659.0,5141206,38060,54.461929749556816
04013082203,2014,318.0,1832.0,5141206,38060,61.85319164413953
04013082203,2015,323.0,2161.0,5141206,38060,62.825726103953045
04013082204,2010,295.0,1663.0,9542937,38060,30.912914965277466
04013082204,2011,267,1526,9542937,38060,27.97880778213248
04013082204,2012,256.0,1461.0,9542937,38060,26.826122817325526
04013082204,2013,294.0,1418.0,9542937,38060,30.808125423022283
04013082204,2014,343.0,1470.0,9542937,38060,35.942812993526
04013082204,2015,361.0,1615.0,9542937,38060,37.829024754119196
04013082205,2010,350.0,1276.0,2510745,38060,139.40085512467414
04013082205,2011,267,1114,2510745,38060,106.34293805225143
04013082205,2012,230.0,970.0,2510745,38060,91.60627622478587
04013082205,2013,241.0,1010.0,2510745,38060,95.98744595727563
04013082205,2014,250.0,1121.0,2510745,38060,99.57203937476726
04013082205,2015,290.0,1183.0,2510745,38060,115.50356567473001
04013082206,2010,165.0,652.0,6540861,38060,25.22603675571152
04013082206,2011,157,690,6540861,38060,24.002956185737624
04013082206,2012,210.0,627.0,6540861,38060,32.10586496181466
04013082206,2013,236.0,710.0,6540861,38060,36.08087681422981
04013082206,2014,278.0,699.0,6540861,38060,42.502049806592744
04013082206,2015,352.0,866.0,6540861,38060,53.815545078851244
04013082207,2010,105.0,440.0,10796525,38060,9.72535144409891
04013082207,2011,106,448,10796525,38060,9.817973838804615
04013082207,2012,139.0,323.0,10796525,38060,12.874512864092845
04013082207,2013,185.0,588.0,10796525,38060,17.135143020555226
04013082207,2014,225.0,384.0,10796525,38060,20.840038808783383
04013082207,2015,273.0,510.0,10796525,38060,25.28591375465717
04013082208,2010,144.0,895.0,18953597,38060,7.597502468792599
04013082208,2011,158,1003,18953597,38060,8.336148542147436
04013082208,2012,194.0,986.0,18953597,38060,10.235524159345584
04013082208,2013,231.0,962.0,18953597,38060,12.187660210354794
04013082208,2014,266.0,1055.0,18953597,38060,14.034275393741884
04013082208,2015,308.0,808.0,18953597,38060,16.250213613806395
04013082209,2010,151.0,707.0,954054,38060,158.27196364147105
04013082209,2011,141,795,954054,38060,147.79037664534712
04013082209,2012,151.0,741.0,954054,38060,158.27196364147105
04013082209,2013,154.0,646.0,954054,38060,161.41643974030822
04013082209,2014,173.0,661.0,954054,38060,181.33145503294364
04013082209,2015,188.0,534.0,954054,38060,197.05383552712948
04013082210,2010,263.0,747.0,2194254,38060,119.85850316326186
04013082210,2011,267,912,2194254,38060,121.68144617715177
04013082210,2012,259.0,817.0,2194254,38060,118.03556014937195
04013082210,2013,286.0,766.0,2194254,38060,130.3404254931289
04013082210,2014,280.0,909.0,2194254,38060,127.606010972294
04013082210,2015,301.0,963.0,2194254,38060,137.17646179521606
04013092305,2010,314.0,601.0,2506385,38060,125.28003479114344
04013092305,2011,308,482,2506385,38060,122.88614877602603
04013092305,2012,272.0,405.0,2506385,38060,108.52283268532169
04013092305,2013,278.0,274.0,2506385,38060,110.91671870043908
04013092305,2014,277.0,340.0,2506385,38060,110.51773769791951
04013092305,2015,291.0,170.0,2506385,38060,116.10347173319343
04013092306,2010,319.0,841.0,2565725,38060,124.33132935135292
04013092306,2011,308,557,2565725,38060,120.04404213234076
04013092306,2012,312.0,654.0,2565725,38060,121.60305566652701
04013092306,2013,321.0,639.0,2565725,38060,125.11083611844604
04013092306,2014,310.0,881.0,2565725,38060,120.82354889943389
04013092306,2015,286.0,820.0,2565725,38060,111.46946769431642
04013092307,2010,306.0,491.0,2559350,38060,119.56160743938891
04013092307,2011,298,664,2559350,38060,116.43581378084279
04013092307,2012,280.0,731.0,2559350,38060,109.40277804911403
04013092307,2013,303.0,1283.0,2559350,38060,118.38943481743411
04013092307,2014,306.0,1348.0,2559350,38060,119.56160743938891
04013092307,2015,282.0,1496.0,2559350,38060,110.18422646375056
04013092308,2010,314.0,628.0,2554778,38060,122.90696099621964
04013092308,2011,307,702,2554778,38060,120.16699689757779
04013092308,2012,280.0,707.0,2554778,38060,109.59856394567356
04013092308,2013,282.0,1047.0,2554778,38060,110.3814108309998
04013092308,2014,279.0,1010.0,2554778,38060,109.20714050301045
04013092308,2015,262.0,1077.0,2554778,38060,102.5529419777374
04013092309,2010,283.0,311.0,2554953,38060,110.76524695366217
04013092309,2011,271,188,2554953,38060,106.06848736552102
04013092309,2012,323.0,341.0,2554953,38060,126.421112247466
04013092309,2013,316.0,352.0,2554953,38060,123.68133582105033
04013092309,2014,332.0,710.0,2554953,38060,129.94368193857187
04013092309,2015,375.0,940.0,2554953,38060,146.773737129411
04013092311,2010,138.0,466.0,647197,38060,213.2271935747539
04013092311,2011,137,292,647197,38060,211.6820689836325
04013092311,2012,123.0,103.0,647197,38060,190.05032470793284
04013092311,2013,132.0,105.0,647197,38060,203.95644602802548
04013092311,2014,133.0,99.0,647197,38060,205.50157061914686
04013092311,2015,153.0,162.0,647197,38060,236.40406244157498
04013092312,2010,245.0,652.0,1832030,38060,133.73143452891054
04013092312,2011,258,639,1832030,38060,140.82738819779152
04013092312,2012,256.0,671.0,1832030,38060,139.7357030179637
04013092312,2013,261.0,801.0,1832030,38060,142.4649159675333
04013092312,2014,263.0,780.0,1832030,38060,143.5566011473611
04013092312,2015,266.0,666.0,1832030,38060,145.1941289171029
04013092402,2010,187.0,343.0,1287699,38060,145.2202727500759
04013092402,2011,171,342,1287699,38060,132.7950087714598
04013092402,2012,172.0,381.0,1287699,38060,133.5715877701233
04013092402,2013,192.0,355.0,1287699,38060,149.10316774339347
04013092402,2014,203.0,452.0,1287699,38060,157.645536728692
04013092402,2015,233.0,518.0,1287699,38060,180.94290668859728
04013092500,2010,276.0,895.0,2631638,38060,104.87764654561151
04013092500,2011,270,868,2631638,38060,102.59769770766343
04013092500,2012,278.0,940.0,2631638,38060,105.63762949159421
04013092500,2013,272.0,1112.0,2631638,38060,103.35768065364614
04013092500,2014,282.0,1010.0,2631638,38060,107.1575953835596
04013092500,2015,315.0,1044.0,2631638,38060,119.697313992274
04013092705,2010,242.0,1511.0,2592987,38060,93.32865918726165
04013092705,2011,283,1532,2592987,38060,109.14053946278943
04013092705,2012,301.0,1653.0,2592987,38060,116.08234055936262
04013092705,2013,312.0,1174.0,2592987,38060,120.32455234060178
04013092705,2014,273.0,1030.0,2592987,38060,105.28398329802657
04013092705,2015,280.0,1087.0,2592987,38060,107.98357261336058
04013092708,2010,161.0,436.0,2605774,38060,61.78586477568661
04013092708,2011,167,266,2605774,38060,64.08844358720289
04013092708,2012,202.0,274.0,2605774,38060,77.5201533210478
04013092708,2013,244.0,295.0,2605774,38060,93.6382050016617
04013092708,2014,246.0,311.0,2605774,38060,94.40573127216712
04013092708,2015,308.0,329.0,2605774,38060,118.19904565783526
04013092709,2010,337.0,530.0,2573533,38060,130.94838884910357
04013092709,2011,339,571,2573533,38060,131.72553062268872
04013092709,2012,339.0,432.0,2573533,38060,131.72553062268872
04013092709,2013,337.0,500.0,2573533,38060,130.94838884910357
04013092709,2014,319.0,499.0,2573533,38060,123.95411288683688
04013092709,2015,336.0,426.0,2573533,38060,130.55981796231094
04013092711,2010,271.0,755.0,2565812,38060,105.61958553471572
04013092711,2011,254,563,2565812,38060,98.99400267829444
04013092711,2012,274.0,611.0,2565812,38060,106.78880603879006
04013092711,2013,298.0,570.0,2565812,38060,116.14257007138481
04013092711,2014,324.0,687.0,2565812,38060,126.27581444002911
04013092711,2015,365.0,694.0,2565812,38060,142.25516132904517
04013092712,2010,272.0,891.0,2549969,38060,106.66796341445719
04013092712,2011,294,1139,2549969,38060,115.29551927886183
04013092712,2012,332.0,1233.0,2549969,38060,130.19766122646982
